premise,hypothesis,label,sample_index
Manchester City face an FA Cup replay after the club 's former manager Sven Eriksson led second division Leicester to a 2-2 home draw .,Manchester City face a replay after drawing 2-2 at second division Leicester,entailment,470
"In Spain 's Copa Del Rey , Real Madrid thumped Real Murcia 5-1 at home to avoid the domestic cup upsets of recent seasons .",Real Madrid thrash Real Murcia 5-1 to progress in Copa Del Rey,entailment,471
"Twenty-nine people have lost their lives in Alagoas and more than 600 are missing , Agencia Brasil said .",More than 600 people still missing,entailment,472
A new report claiming to be the most comprehensive look at global slavery says 30 million people are living as slaves around the world .,A new report claims 30 million people are living as slaves globally,entailment,473
"Varane played 23 matches for Lens last season , and despite the club being relegated from Ligue 1 , he impressed with his displays .",Varane impressed for Lens last season despite their relegation from Ligue 1,entailment,474
"Bulger has pleaded not guilty to all counts against him , including his alleged role in 19 murders .",Bulger is accused in 19 murders,entailment,475
"Introducing Triple Deuce , set to be the world 's biggest superyacht at a whopping 222 meters ( 728 feet ) long .","Introducing '' Triple Deuce , '' the world 's largest superyacht at 728 feet ( 222 meters ) long",entailment,476
"As one man tweeted , '' if you really want to see what the public thinks of police officers just take a look at #AskACop . ''","'' Just take a look at #AskACop '' to see public 's view of police , one man tweets",entailment,477
Opposition spokesman Shamsiddin Abdulmolah told CNN that rebels flew two attack helicopters from Tobruk to join the fighting in Ajdabiya .,Two opposition helicopters attack in Ajdabiya,entailment,478
"By 18 , he 'd lost all the hair on his head and body .",Rhodes lost all the hair on his head and body by 18,entailment,479
"CNN National Security Analyst Peter Bergen said a Pakistani official told him 20,000 soldiers had been moved from the Afghanistan border toward the Indian border .","Pakistan official : 20,000 soldiers moved from Afghan border to Indian border",neutral,480
"The roommates found more envelopes in the couch , which they had bought at the Salvation Army for $ 20 .",Three roommates bought a couch at the Salvation Army for $ 20,neutral,481
"Overland Park , Kansas ( CNN ) -- The man accused of killing three people at two Jewish-affiliated facilities in Kansas made no secret of his racist views , writing letters to newspapers and inviting people to white-supremacist meetings at his home , say those who knew him .",Cross is accused of killing three people at two Jewish-affiliated facilities,neutral,482
"In the study involving nearly 6,000 African American participants aged 60 or older , about 2,000 of whom had Alzheimer 's and 4,000 who did not , variants in the genes ABCA7 and ApoE increased risk of developing Alzheimer 's by 80 % and more than two fold , respectively .","Study involved nearly 6,000 African American participants aged 60 or older",entailment,483
But the investigation has already cost him at least one endorsement deal .,The investigation has already cost Hernandez at least one endorsement deal,entailment,484
"The attack took place at a Suncor Energy base plant , 200 miles north of Edmonton .",The latest attack took place 200 miles north of Edmonton,neutral,485
( CNN ) -- A North Carolina man 's decision to put tattoos on his two dogs is drawing yelps of criticism and wagging tails of support across social media .,North Carolina man put intricate tattoos on his two dogs,entailment,486
Three of the key anti-war members of Congress are considering supporting expanded military action against ISIS -- but the key word there is '' considering . '',Two anti-war members of Congress consider supporting expanded military action,entailment,487
"It controls 20 percent of the world 's natural gas reserves and operates the world 's largest gas distribution network -- approximately 157,000 kilometers of pipelines covering an area from Europe to the Far East , according to its Web site .",Gazprom controls 20 percent of world 's natural gas reserves,neutral,488
"The final tally in the 300-member parliament was 153 votes in favor of the cuts and 128 opposed , with 18 abstentions .",Austerity vote was 153 in favor in the 300-member parliament,neutral,489
"In total , he said , more than 1,000 FBI personnel participated .","More than 1,000 FBI personnel participated in arrests",neutral,490
One in 10 babies ( usually girls ) will develop one .,One in 10 babies will develop a hemangioma,neutral,491
"It should be placed 75 to 80 inches above the floor and , like all vanity lighting , contain at least 150 watts -- ideally spread over a fixture that 's at least 24 inches long so that the light will wash evenly over the hair and face .",Bath lighting should be at least 150 watts,entailment,492
"Two of Spain 's other injury doubts , Arsenal midfielder Cesc Fabregas and Liverpool striker Fernando Torres , both came on a substitutes against Poland -- and scored -- as they look to step up their fitness .",Fernando Torres and Cesc Fabregas both came on as substitutes as Spain won 6-0,neutral,493
"Former British number one Tim Henman , four times a semifinalist at the grass-court grand slam and a member of the All England Club , has been lined up to play .",Former British number one Tim Henman and John McEnroe lined up to play,entailment,494
"( CNN ) -- Two Israeli bands , one Jewish and one Arab , are joining together in '' metal brotherhood '' to spread a message of peace through rock 'n roll .",Two Israeli bands -- one Jewish the other Arab -- touring Europe together,neutral,495
"Of the hurricanes , NOAA predicts that one to three will be major hurricanes -- storms classified as Category 3 on the Saffir-Simpson scale of storm intensity -- with winds of 111 mph or higher .","NOAA predicts four to seven hurricanes , with one to three major storms",entailment,496
( CNN ) -- A late goal from Eric Abidal gave Barcelona a 2-1 comeback victory in the first leg of their Spanish Cup quarterfinal clash with arch rivals Real Madrid .,Barcelona beat Real Madrid 2-1 in their Spanish Cup quarterfinal first leg tie,neutral,497
Two business travelers road test some stylish pieces whilst on their business trip to Maastricht .,Two business travelers road test some stylish luggage on a trip to Malta,neutral,498
