premise,hypothesis,label,sample_index,lila_label,lila_script
"efrida and frazer who live 13 miles apart , meet at a restaurant that is directly north of efrida ' s home and directly east of frazer ' s home","efrida and frazer who live less than 53 miles apart , meet at a restaurant that is directly north of efrida ' s home and directly east of frazer ' s home",entailment,1449,Entailment,"efrida_frazer_distance_s1 = 13
efrida_frazer_distance_s2 = 53

if efrida_frazer_distance_s1 is None or efrida_frazer_distance_s2 is None:
   print('neutral')

elif efrida_frazer_distance_s1 < efrida_frazer_distance_s2:
   print('Entailment')

elif efrida_frazer_distance_s1 >= efrida_frazer_distance_s2:
  print('contradiction')"
"efrida and frazer who live less than 53 miles apart , meet at a restaurant that is directly north of efrida ' s home and directly east of frazer ' s home","efrida and frazer who live 13 miles apart , meet at a restaurant that is directly north of efrida ' s home and directly east of frazer ' s home",neutral,1450,neutral,"efrida_frazer_distance_s1 = None
efrida_frazer_distance_s2 = 13

if efrida_frazer_distance_s1 is None or efrida_frazer_distance_s2 is None:
   print('neutral')

elif efrida_frazer_distance_s1 == efrida_frazer_distance_s2:
   print('Entailment')

elif efrida_frazer_distance_s1 != efrida_frazer_distance_s2:
  print('contradiction')"
"efrida and frazer who live 13 miles apart , meet at a restaurant that is directly north of efrida ' s home and directly east of frazer ' s home","efrida and frazer who live less than 13 miles apart , meet at a restaurant that is directly north of efrida ' s home and directly east of frazer ' s home",contradiction,1451,contradiction,"total_distance_in_s1 = 13
total_distance_in_s2 = 0
total_distance_in_s2 < 13
total_distance_in_s2 = 12


if total_distance_in_s1 is None or total_distance_in_s2 is None:
    print(""neutral"")
elif total_distance_in_s1 == total_distance_in_s2:
    print(""Entailment"")
elif total_distance_in_s1 != total_distance_in_s2 :
    print(""contradiction"")"
jaclyn buys $ more than 10 000 worth of debentures in a company,jaclyn buys $ 40 000 worth of debentures in a company,neutral,1453,neutral,"jaclyn_buys_s1 = None
jaclyn_buys_s2 = 40000
 
if jaclyn_buys_s1 is None or jaclyn_buys_s2 is None:
 print('neutral')

elif jaclyn_buys_s1 == jaclyn_buys_s2:
 print('Entailment')

elif jaclyn_buys_s1 != jaclyn_buys_s2:
 print('contradiction')"
if the agreed period of the debenture was 18 months : calculate the amount of interest jaclyn will earn for each quarter,if the agreed period of the debenture was 58 months : calculate the amount of interest jaclyn will earn for each quarter,contradiction,1457,contradiction,"period_of_debenture_s1 = 18
period_of_debenture_s2 = 58

if period_of_debenture_s1 is None or period_of_debenture_s2 is None:
   print('neutral')

elif period_of_debenture_s1 == period_of_debenture_s2:
   print('Entailment')

elif period_of_debenture_s1 != period_of_debenture_s2:
  print('contradiction')"
"sheila works more than 4 hours per day on monday , wednesday and friday , and 6 hours per day on tuesday and thursday","sheila works 8 hours per day on monday , wednesday and friday , and 6 hours per day on tuesday and thursday",neutral,1459,neutral,"Sheila_work_s1=4
Sheila_work_s1=None
Sheila_work_s2=8
if Sheila_work_s1 is None or Sheila_work_s2 is None:
    print(""neutral"")
elif Sheila_work_s1 == Sheila_work_s2:
    print(""Entailment"")
elif Sheila_work_s1 != Sheila_work_s2:
    print(""contradiction"")
"
"if the next three flights departed on - time , how many subsequent flights need to depart from phoenix on - time , for the airport ' s on - time departure rate to be higher than more than 70 % ?","if the next three flights departed on - time , how many subsequent flights need to depart from phoenix on - time , for the airport ' s on - time departure rate to be higher than 80 % ?",neutral,1462,neutral,"time_departure_rate_S1= None 
time_departure_rate_S2=80

if time_departure_rate_S1 is None or time_departure_rate_S2 is None:
   print('neutral')

elif time_departure_rate_S1 == time_departure_rate_S2:
   print('Entailment')

elif time_departure_rate_S1 != time_departure_rate_S2:
  print('contradiction')

"
"if the next three flights departed on - time , how many subsequent flights need to depart from phoenix on - time , for the airport ' s on - time departure rate to be higher than 80 % ?","if the next three flights departed on - time , how many subsequent flights need to depart from phoenix on - time , for the airport ' s on - time departure rate to be higher than more than 80 % ?",contradiction,1463,contradiction,"
departure_rate_s1 = 80
departure_rate_s2 = 0

if departure_rate_s1 is None or departure_rate_s2 is None:
   print('neutral')

elif departure_rate_s1 == departure_rate_s2:
   print('Entailment')

elif departure_rate_s1 != departure_rate_s2:
  print('contradiction')"
if king is coded as 17 and mass is coded as 29 then dog is coded as,if king is coded as less than 67 and mass is coded as 29 then dog is coded as,entailment,1464,Entailment,"King_coded_s1=17
King_coded_s2=67
if King_coded_s1 is None or King_coded_s2 is None:
   print('neutral')
elif King_coded_s1 <= King_coded_s2:
   print('Entailment')
elif King_coded_s1 != King_coded_s2:
   print('contradiction')








"
if king is coded as less than 67 and mass is coded as 29 then dog is coded as,if king is coded as 17 and mass is coded as 29 then dog is coded as,neutral,1465,neutral,"king_coded_s1 = None
king_coded_s2 = 17

if king_coded_s1 is None or king_coded_s2 is None:
   print('neutral')

elif king_coded_s1 == king_coded_s2:
   print('Entailment')

elif king_coded_s1 != king_coded_s2:
  print('contradiction')"
claire has a total of 86 pets consisting of gerbils and hamsters only,claire has a total of more than 76 pets consisting of gerbils and hamsters only,entailment,1467,Entailment,"pets_s1 = 86
pets_s2 = 76

if pets_s1 is None or pets_s2 is None:
   print('neutral')

elif pets_s1 > pets_s2:
   print('Entailment')

elif pets_s1 != pets_s2:
  print('contradiction')"
claire has a total of more than 76 pets consisting of gerbils and hamsters only,claire has a total of 86 pets consisting of gerbils and hamsters only,neutral,1468,neutral,"claire_has_pets=76+1 #morethan 76 pets
claire_has_total_pets=86

if claire_has_pets is None or claire_has_total_pets is None:
   print('neutral')

elif claire_has_pets == claire_has_total_pets:
   print('Entailment')

elif claire_has_pets != claire_has_total_pets:
  print('contradiction')


"
claire has a total of 86 pets consisting of gerbils and hamsters only,claire has a total of more than 86 pets consisting of gerbils and hamsters only,contradiction,1469,contradiction,"total_pets_claire_had_s1 = 86
total_pets_claire_had_s2 = 0

if total_pets_claire_had_s1 is None or total_pets_claire_had_s2 is None:
   print('neutral')

elif total_pets_claire_had_s1 == total_pets_claire_had_s2:
   print('Entailment')

elif total_pets_claire_had_s1 != total_pets_claire_had_s2:
  print('contradiction')"
"if there are 25 males altogether , how many gerbils does claire have ?","if there are more than 15 males altogether , how many gerbils does claire have ?",entailment,1470,Entailment,"males_altogether_s1 = 48
males_altogether_s2 = 0
males_altogether_s2 < 78

if males_altogether_s1 is None or males_altogether_s2 is None:
   print(""Neutral"")
elif males_altogether_s1 > males_altogether_s2 :
  print(""Entailment"")
elif males_altogether_s1 != males_altogether_s2 :
  print(""Contradiction"")"
"if there are more than 15 males altogether , how many gerbils does claire have ?","if there are 25 males altogether , how many gerbils does claire have ?",neutral,1471,neutral,"males_altogether_s1 = 0
males_altogether_s1 >15
males_altogether_s2 = 25

males_altogether_s1 = None
males_altogether_s2 = None

if males_altogether_s1 is None or males_altogether_s2 is None:
   print(""Neutral"")
elif males_altogether_s1 < males_altogether_s2:
  print(""Entailment"")
elif males_altogether_s1 != males_altogether_s2:
  print(""Contradiction"")"
raju has scored 250 marks and was declared failed by 22 marks,raju has scored less than 650 marks and was declared failed by 22 marks,entailment,1473,Entailment,"marks_raju_scored_s1 = 250
marks_raju_scored_s2 = 650

if marks_raju_scored_s1 is None or marks_raju_scored_s2 is None:
   print('neutral')

elif marks_raju_scored_s1 < marks_raju_scored_s2:
   print('Entailment')

elif marks_raju_scored_s1 != marks_raju_scored_s2:
  print('contradiction')"
raju has scored less than 650 marks and was declared failed by 22 marks,raju has scored 250 marks and was declared failed by 22 marks,neutral,1474,neutral,"Raju_marks_s1=650
Raju_marks_s1=None
Raju_marks_s2=250
if Raju_marks_s1 is None or Raju_marks_s2 is None:
    print(""neutral"")
elif Raju_marks_s1 == Raju_marks_s2:
    print(""Entailment"")
elif Raju_marks_s1 != Raju_marks_s2:
    print(""contradiction"")

"
raju has scored 250 marks and was declared failed by 22 marks,raju has scored 350 marks and was declared failed by 22 marks,contradiction,1475,contradiction,"raju_scored_s1 = 250
raju_scored_s2 = 350
    
if raju_scored_s1 is None or raju_scored_s2 is None:
   print('neutral')

elif raju_scored_s1 == raju_scored_s2:
   print('Entailment')

elif raju_scored_s1 != raju_scored_s2:
  print('contradiction')"
"julie had more than 40 currency notes in all , some of which are of rs 80 denomination and the remaining of rs 50 denomination","julie had 90 currency notes in all , some of which are of rs 80 denomination and the remaining of rs 50 denomination",neutral,1480,neutral,"jullie_currency_s1 = None
jullie_currency_s2 = 90
 
if jullie_currency_s1 is None or jullie_currency_s2 is None:
 print('neutral')

elif jullie_currency_s1 == jullie_currency_s2:
 print('Entailment')

elif jullie_currency_s1 != jullie_currency_s2:
 print('contradiction')"
"julie had 90 currency notes in all , some of which are of rs 80 denomination and the remaining of rs 50 denomination","julie had more than 90 currency notes in all , some of which are of rs 80 denomination and the remaining of rs 50 denomination",contradiction,1481,contradiction,"julie_currency_s1 = 90
julie_currency_s2 = 90 + 1
 
if julie_currency_s1 is None or julie_currency_s2 is None:
 print('neutral')

elif julie_currency_s1 == julie_currency_s2:
 print('Entailment')

elif julie_currency_s1 != julie_currency_s2:
 print('contradiction')"
in a certain province in france there are 11 cities,in a certain province in france there are less than 81 cities,entailment,1482,Entailment,"france_cities_s1 = 11
france_cities_s2 = 81

if france_cities_s1 is None or france_cities_s2 is None:
   print('neutral')

elif france_cities_s1 < france_cities_s2:
   print('Entailment')

elif france_cities_s1 != france_cities_s2:
  print('contradiction')"
in a certain province in france there are less than 81 cities,in a certain province in france there are 11 cities,neutral,1483,neutral,"france_cities_s1 = None
france_cities_s2 = 11
 
if france_cities_s1 is None or france_cities_s2 is None:
 print('neutral')

elif france_cities_s1 < france_cities_s2:
 print('Entailment')

elif france_cities_s1 != france_cities_s2:
 print('contradiction')"
"the average marks scored by ganesh in english , science , mathematics and history is less than 17 from that scored by him in english , history , geography and mathematics","the average marks scored by ganesh in english , science , mathematics and history is less than less than 47 from that scored by him in english , history , geography and mathematics",entailment,1485,Entailment,"average_marks_s1 = 17
average_marks_s2 = 47

if average_marks_s1 is None or average_marks_s2 is None:
   print('neutral')

elif average_marks_s1 < average_marks_s2:
   print('Entailment')

elif average_marks_s1 != average_marks_s2:
  print('contradiction')"
"if peter reads at a constant rate of 1 pages every 5 minutes , how many seconds will it take him to read n pages ?","if peter reads at a constant rate of less than 7 pages every 5 minutes , how many seconds will it take him to read n pages ?",entailment,1488,Entailment,"peter_reads_s1 = 1
peter_reads_s2 = 7
 
if peter_reads_s1 is None or peter_reads_s2 is None:
 print('neutral')

elif peter_reads_s1 < peter_reads_s2:
 print('Entailment')

elif peter_reads_s1 != peter_reads_s2:
 print('contradiction')"
"if peter reads at a constant rate of less than 7 pages every 5 minutes , how many seconds will it take him to read n pages ?","if peter reads at a constant rate of 1 pages every 5 minutes , how many seconds will it take him to read n pages ?",neutral,1489,neutral,"peter_speed_s1 = None
peter_speed_s2 = 1

if peter_speed_s1 is None or peter_speed_s2 is None:
   print('neutral')

elif peter_speed_s1 == peter_speed_s2:
   print('Entailment')

elif peter_speed_s1 != peter_speed_s2:
  print('contradiction')"
"if peter reads at a constant rate of 1 pages every 5 minutes , how many seconds will it take him to read n pages ?","if peter reads at a constant rate of less than 1 pages every 5 minutes , how many seconds will it take him to read n pages ?",contradiction,1490,contradiction,"peter_read_s1=1
peter_read_s2=1-1
if peter_read_s1 is None or peter_read_s2 is None:
   print('neutral')
elif peter_read_s1 == peter_read_s2:
   print('Entailment')
elif peter_read_s1 != peter_read_s2:
   print('contradiction')




"
in a certain province in france there are 17 cities,in a certain province in france there are less than 57 cities,entailment,1491,Entailment,"france_cities_s1 = 17
france_cities_s2 = 57
 
if france_cities_s1 is None or france_cities_s2 is None:
 print('neutral')

elif france_cities_s1 < france_cities_s2:
 print('Entailment')

elif france_cities_s1 != france_cities_s2:
 print('contradiction')"
