premise,hypothesis,label,sample_index,lila_label,lila_script
"authorities have identified 22 bodies so far , the agency reported .","22 bodies have been identified , it says",entailment,291,Entailment,"bodies_identified_s1 = 22
bodies_identified_s2 = 22

if bodies_identified_s1 is None or bodies_identified_s2 is None:
   print('neutral')

elif bodies_identified_s1 == bodies_identified_s2:
   print('Entailment')

elif bodies_identified_s1 != bodies_identified_s2:
  print('contradiction')"
"the blaze has ignited 14,000 acres in the area , fire officials said .","fire ignites 14,000 acres , fire officials say",entailment,294,Entailment,"ignites_s1 = 14000
ignites_s2 = 14000
 
if ignites_s1 is None or ignites_s2 is None:
 print('neutral')

elif ignites_s1 == ignites_s2:
 print('Entailment')

elif ignites_s1 != ignites_s2:
 print('contradiction')"
he died of a brain tumor ; he was 68,he was 68 .,entailment,296,Entailment,"age_at_which_he_died_s1 = 68
age_at_which_he_died_s2 = 68

if age_at_which_he_died_s1 is None or age_at_which_he_died_s2 is None:
   print('neutral')

elif age_at_which_he_died_s1 == age_at_which_he_died_s2:
   print('Entailment')

elif age_at_which_he_died_s1 != age_at_which_he_died_s2:
  print('contradiction')"
"there were no reports of serious injuries , but there were at least eight arrests , witnesses said .","at least 8 reported arrested , but no reports of serious injuries",entailment,298,Entailment,"total_arrests_s1 = 8
total_arrests_s2 = 8
 
if total_arrests_s1 is None or total_arrests_s2 is None:
 print('neutral')

elif total_arrests_s1 == total_arrests_s2:
 print('Entailment')

elif total_arrests_s1 != total_arrests_s2:
 print('contradiction')"
"nowak gave the undercover person $ 10,000 as a down payment to kill the irs agent , authorities said .","man made $ 10,000 down payment to undercover agent , authorities say",entailment,301,Entailment,"down_payment_s1 = 10000
down_payment_s2 = 10000

if down_payment_s1 is None or down_payment_s2 is None:
   print('neutral')

elif down_payment_s1 == down_payment_s2:
   print('Entailment')

elif down_payment_s1 != down_payment_s2:
  print('contradiction')
"
"google is hoping to make it a little simpler by providing easy-to-see nutrition info for more than 1,000 foods .","google will showcase nutrition info for more than 1,000 foods in search",entailment,302,Entailment,"nutrition_in_food_s1 = 1000
nutrition_in_food_s2 = 1000

if nutrition_in_food_s1 is None or nutrition_in_food_s2 is None:
   print('neutral')

elif nutrition_in_food_s1 == nutrition_in_food_s2:
   print('Entailment')

elif nutrition_in_food_s1 != nutrition_in_food_s2:
  print('contradiction')"
"still , she said , three people have died in minnesota because of the flooding .",at least three people have died in minnesota,entailment,304,Entailment,"people_died_s1 = 3
people_died_s2 = 3
 
if people_died_s1 is None or people_died_s2 is None:
 print('neutral')

elif people_died_s1 == people_died_s2:
 print('Entailment')

elif people_died_s1 != people_died_s2:
 print('contradiction')"
"six people were injured , four seriously , according to state-run cctv .",six people are injured,entailment,305,Entailment,"injured_people_s1=6
injured_s2=6
if injured_people_s1 is None or injured_s2 is None:
   print('neutral')
elif injured_people_s1 == injured_s2:
   print('Entailment')
elif injured_people_s1 != injured_s2:
   print('contradiction')"
"britain has about 4,100 troops in iraq , the second-largest contingent after the united states , which has about 142,500 .","after u.s. 's 142,500 troops , britain has second-largest contingent : 4,100",entailment,306,Entailment,"britain_troops_in_iraq_in_s1 = 4100
britain_troops_in_iraq_in_s2 = 4100
america_troops_in_iraq_in_s1 = 142500
america_troops_in_iraq_in_s2 = 142500


if britain_troops_in_iraq_in_s1 is None or britain_troops_in_iraq_in_s2 is None:
    print(""neutral"")
elif britain_troops_in_iraq_in_s1 == britain_troops_in_iraq_in_s2 and  america_troops_in_iraq_in_s1 ==america_troops_in_iraq_in_s2:
    print(""Entailment"")
elif britain_troops_in_iraq_in_s1 != britain_troops_in_iraq_in_s2 or america_troops_in_iraq_in_s1 != america_troops_in_iraq_in_s2:
    print(""contradiction"")"
"meanwhile , in spain , getafe reached the copa del rey semifinals despite losing 1-0 at home to real mallorca .",getafe through to the spanish cup semifinals despite losing 1-0 to mallorca,entailment,307,Entailment,"losing_home_s1 = 1-0
losing_home_s2 = 1-0

if losing_home_s1 is None or losing_home_s2 is None:
    print(""Neutral"")
elif losing_home_s1 == losing_home_s2:
    print(""Entailment"")
elif losing_home_s1 != losing_home_s2:
    print(""Contradiction"")"
"but it has catapulted the plight of the estimated 12,000 street kids in jakarta into public view .","an estimated 12,000 street kids live in jakarta",entailment,308,Entailment,"street_kids_s1 = 12000
street_kids_s2 = 12000

if street_kids_s1 is None or street_kids_s2 is None:
   print('neutral')

elif street_kids_s1 == street_kids_s2:
   print('Entailment')

elif street_kids_s1 != street_kids_s2:
  print('contradiction')"
"bp has received 3,400 claims for lost income and damages and 295 of those claims have been paid , at a price of $ 3.5 million , nagel said .","bp hit with 3,400 claims for lost income and damages ; 295 paid , to tune of $ 3.5 million",entailment,309,Entailment,"bp_received_s1 = 3400
bp_received_s2 = 3400
 
if bp_received_s1 is None or bp_received_s2 is None:
 print('neutral')

elif bp_received_s1 > bp_received_s2:
 print('Entailment')

elif bp_received_s1 != bp_received_s2:
 print('contradiction')"
"at least seven of the victims were hostages , police officials said , while another 57 were wounded .","57 people were wounded , police officials say",entailment,311,Entailment,"wounded_people_in_s1 = 57
wounded_people_in_s2 = 57

if wounded_people_in_s1 is None or wounded_people_in_s2 is None:
    print(""neutral"")
elif (wounded_people_in_s1 == wounded_people_in_s2):
    print(""Entailment"")
elif wounded_people_in_s1 != wounded_people_in_s2:
    print(""contradiction"")"
danny welbeck notched his first hat-trick in arsenal colors as the gunners thumped turkish side galatasaray 4-1 at emirates stadium in london .,danny welbeck grabs a hat-trick as english side arsenal beat galatasaray 4-1,entailment,312,Entailment,"hatrick_in_s1 = [4, 1]
hatrick_in_s2 = [4, 1]

if hatrick_in_s1 is None or hatrick_in_s2 is None:
    print(""neutral"")
elif hatrick_in_s1 == hatrick_in_s2:
    print(""Entailment"")
elif hatrick_in_s1 != hatrick_in_s2:
    print(""contradiction"")"
"in honduras , the law requires anyone transporting the equivalent of more than $ 10,000 to declare it before authorities and establish where it came from .","anyone transporting more than $ 10,000 must prove where the money came from , law says",entailment,314,Entailment,"money_transporting_s1 = 10000
money_transporting_s2 = 10000
 
if money_transporting_s1 is None or money_transporting_s2 is None:
 print('neutral')

elif money_transporting_s1 == money_transporting_s2:
 print('Entailment')

elif money_transporting_s1 != money_transporting_s2:
 print('contradiction')"
"five other people were injured , and two of them were in critical condition , hospital officials said .",two of the wounded are in critical condition,entailment,315,Entailment,"critical_condition_s1 = 2
critical_condition_s2 = 2
    
if critical_condition_s1 is None or critical_condition_s2 is None:
   print('neutral')

elif critical_condition_s1 == critical_condition_s2:
   print('Entailment')

elif critical_condition_s1 != critical_condition_s2:
  print('contradiction')"
"the five colombian citizens are among 11 people detained in connection with the case , venezuela 's justice ministry said in a statement .","five suspects arrested are colombian citizens , venezuela 's justice ministry says",entailment,318,Entailment,"colombian_citizen_s1 = 5
colombian_citizen_s2 = 5
amongst_people = 11

if colombian_citizen_s1 is None or colombian_citizen_s2 is None:
   print(""Neutral"")
elif colombian_citizen_s1 == colombian_citizen_s2:
  print(""Entailment"")
elif colombian_citizen_s1 != colombian_citizen_s2:
  print(""Contradiction"")"
"since receiving the biggest bail out in history , rbs has announced 27,500 layoffs worldwide -- of which 21,200 are in the uk .","rbs has announced 27,500 layoffs worldwidel ; 21,200 alone in the uk",entailment,319,Entailment,"RBS_layoffs_s1=27500
RBS_announced_layoffs_s2=27500

if RBS_layoffs_s1 is None or RBS_announced_layoffs_s2 is None:
   print('neutral')
elif RBS_layoffs_s1 == RBS_announced_layoffs_s2:
   print('Entailment')
elif RBS_layoffs_s1 != RBS_announced_layoffs_s2:
   print('contradiction')




"
"hosts canada gained their third gold of the games as christine nesbitt powered to victory in the women 's 1,000 speed skating event at the richmond oval .","christine nesbitt wins canada 's third gold of games by claiming 1,000 m speed skating crown",entailment,320,Entailment,"speed_skating_s1 = 1000
speed_skating_s2 = 1000
 
if speed_skating_s1 is None or speed_skating_s2 is None:
 print('neutral')

elif speed_skating_s1 == speed_skating_s2:
 print('Entailment')

elif speed_skating_s1 != speed_skating_s2:
 print('contradiction')"
"promoted west brom joined tottenham on 15 points with a 2-1 victory at home to fulham , moving up to fourth place ahead of arsenal and manchester united .","promoted west brom climb up to fourth , also on 15 points , after beating fulham",entailment,322,Entailment,"points_in_s1 = 15
points_in_s2 = 15
climbed_position_in_s1 = 4
climbed_position_in_s2 = 4

if points_in_s1 is None or points_in_s2 is None or climbed_position_in_s1 is None or climbed_position_in_s2 is None:
    print(""neutral"")
elif (points_in_s1 == points_in_s2) or climbed_position_in_s1 == climbed_position_in_s2:
    print(""Entailment"")
elif points_in_s1 != points_in_s2 or climbed_position_in_s1 != climbed_position_in_s2:
    print(""contradiction"")"
"smith gradually lost her vision from the age of eight due to a rare genetic disorder , becoming registered as officially blind by 16 .",she lost her sight by the age of 16 and registered blind,entailment,323,Entailment,"age_at_which_smith_got_blind_s1 = 16
age_at_which_smith_got_blind_s2 = 16

if age_at_which_smith_got_blind_s1 is None or age_at_which_smith_got_blind_s2 is None:
   print('neutral')

elif age_at_which_smith_got_blind_s1 == age_at_which_smith_got_blind_s2:
   print('Entailment')

elif age_at_which_smith_got_blind_s1 != age_at_which_smith_got_blind_s2:
  print('contradiction')"
"at least 21 people were killed and 35 others injured at the funeral in al taji , a mostly sunni district , officials said .","at least 21 people die and 35 are injured , police said",entailment,324,Entailment,"killed_and_injured_people_s1=56
killed_and_injured_people_s2=56

if killed_and_injured_people_s1 is None or killed_and_injured_people_s2 is None:
   print('neutral')
elif killed_and_injured_people_s1 == killed_and_injured_people_s2:
   print('Entailment')
elif killed_and_injured_people_s1 != killed_and_injured_people_s2:
   print('contradiction')



"
"earlier , south american champions internacional took third place with a 4-2 win over seongnam ilhwa chunma of south korea with alecsandro scoring twice .",internacional of brazil beat seongnam ilhwa chunma 4-2 in third place playoff,entailment,325,Entailment,"Seongnam_Ilhwa_Chunma_beaten_score_in_s1 = [4,2]
Seongnam_Ilhwa_Chunma_beaten_score_in_s2 = [4,2]


if Seongnam_Ilhwa_Chunma_beaten_score_in_s1 is None or Seongnam_Ilhwa_Chunma_beaten_score_in_s2 is None:
    print(""neutral"")
elif (Seongnam_Ilhwa_Chunma_beaten_score_in_s1 == Seongnam_Ilhwa_Chunma_beaten_score_in_s2):
    print(""Entailment"")
elif Seongnam_Ilhwa_Chunma_beaten_score_in_s1 != Seongnam_Ilhwa_Chunma_beaten_score_in_s2:
    print(""contradiction"")"
-- the phone will be called the iphone 5 or iphone 4s .,rumor has it the phone will be called iphone 5 or iphone 4s,entailment,328,Entailment,"iphone_model_s1 = 5
iphone_model_s2 = 5

if iphone_model_s1 is None or iphone_model_s2 is None:
   print('neutral')

elif iphone_model_s1 == iphone_model_s2:
   print('Entailment')

elif iphone_model_s1 != iphone_model_s2:
  print('contradiction')"
"of those 36 bodies , 32 have been identified , county officials said .","32 of the 36 bodies have been identified , snohomish county officials say",entailment,329,Entailment,"Identified_bodies_s1=32
Identified_bodies_s2=32
if Identified_bodies_s1 is None or Identified_bodies_s2 is None:
   print('neutral')
elif Identified_bodies_s1 == Identified_bodies_s2:
   print('Entailment')
elif Identified_bodies_s1 != Identified_bodies_s2:
   print('contradiction')
"
"the high park fire has consumed more than 56,000 acres so far , fire authorities said .","the high park fire burns more than 56,000 acres , fire officials say",entailment,331,Entailment,"fire_consumed_s1 = 56000
fire_consumed_s2 = 56000
 
if fire_consumed_s1 is None or fire_consumed_s2 is None:
 print('neutral')

elif fire_consumed_s1 == fire_consumed_s2:
 print('Entailment')

elif fire_consumed_s1 != fire_consumed_s2:
 print('contradiction')"
