premise,hypothesis,label,sample_index
"David obtained less than 86 , 65 , 82 , 67 and 85 marks ( out of 100 ) in English , Mathematics , Physics , Chemistry and Biology What are his average marks ?","David obtained 76 , 65 , 82 , 67 and 85 marks ( out of 100 ) in English , Mathematics , Physics , Chemistry and Biology What are his average marks ?",neutral,958
"David obtained 76 , 65 , 82 , 67 and 85 marks ( out of 100 ) in English , Mathematics , Physics , Chemistry and Biology What are his average marks ?","David obtained 86 , 65 , 82 , 67 and 85 marks ( out of 100 ) in English , Mathematics , Physics , Chemistry and Biology What are his average marks ?",contradiction,959
A runner runs the 40 miles from Marathon to Athens at a constant speed,A runner runs the more than 10 miles from Marathon to Athens at a constant speed,entailment,960
A runner runs the more than 10 miles from Marathon to Athens at a constant speed,A runner runs the 40 miles from Marathon to Athens at a constant speed,neutral,961
A runner runs the 40 miles from Marathon to Athens at a constant speed,A runner runs the less than 40 miles from Marathon to Athens at a constant speed,contradiction,962
"Mary selects a total of 10 apples and oranges from the food stand , and the average ( arithmetic mean ) price of the 10 pieces of fruit is 54 ¢","Mary selects a total of less than 50 apples and oranges from the food stand , and the average ( arithmetic mean ) price of the 10 pieces of fruit is 54 ¢",entailment,963
"Mary selects a total of less than 50 apples and oranges from the food stand , and the average ( arithmetic mean ) price of the 10 pieces of fruit is 54 ¢","Mary selects a total of 10 apples and oranges from the food stand , and the average ( arithmetic mean ) price of the 10 pieces of fruit is 54 ¢",neutral,964
"Mary selects a total of 10 apples and oranges from the food stand , and the average ( arithmetic mean ) price of the 10 pieces of fruit is 54 ¢","Mary selects a total of 20 apples and oranges from the food stand , and the average ( arithmetic mean ) price of the 10 pieces of fruit is 54 ¢",contradiction,965
How many oranges must Mary put back so that the average price of the pieces of fruit that she keeps is 45 ¢ ?,How many oranges must Mary put back so that the average price of the pieces of fruit that she keeps is less than 75 ¢ ?,entailment,966
How many oranges must Mary put back so that the average price of the pieces of fruit that she keeps is less than 75 ¢ ?,How many oranges must Mary put back so that the average price of the pieces of fruit that she keeps is 45 ¢ ?,neutral,967
How many oranges must Mary put back so that the average price of the pieces of fruit that she keeps is 45 ¢ ?,How many oranges must Mary put back so that the average price of the pieces of fruit that she keeps is less than 45 ¢ ?,contradiction,968
Jake can dig a well in 16 days,Jake can dig a well in less than 66 days,entailment,969
Jake can dig a well in less than 66 days,Jake can dig a well in 16 days,neutral,970
Jake can dig a well in 16 days,Jake can dig a well in more than 16 days,contradiction,971
Paul can dig the same well in 24 days,Paul can dig the same well in less than 74 days,entailment,972
Paul can dig the same well in less than 74 days,Paul can dig the same well in 24 days,neutral,973
Paul can dig the same well in 24 days,Paul can dig the same well in less than 24 days,contradiction,974
"Jake , Paul and Hari together dig the well in 8 days","Jake , Paul and Hari together dig the well in more than 3 days",entailment,975
"Jake , Paul and Hari together dig the well in more than 3 days","Jake , Paul and Hari together dig the well in 8 days",neutral,976
"Jake , Paul and Hari together dig the well in 8 days","Jake , Paul and Hari together dig the well in 4 days",contradiction,977
"Calculate Tony ' ' s average score in an exam if he obtained the following marks 53 , 87 , 89 , 80 and 78 out of 100 in different subjects .","Calculate Tony ' ' s average score in an exam if he obtained the following marks more than 33 , 87 , 89 , 80 and 78 out of 100 in different subjects .",entailment,978
"Calculate Tony ' ' s average score in an exam if he obtained the following marks more than 33 , 87 , 89 , 80 and 78 out of 100 in different subjects .","Calculate Tony ' ' s average score in an exam if he obtained the following marks 53 , 87 , 89 , 80 and 78 out of 100 in different subjects .",neutral,979
"Calculate Tony ' ' s average score in an exam if he obtained the following marks 53 , 87 , 89 , 80 and 78 out of 100 in different subjects .","Calculate Tony ' ' s average score in an exam if he obtained the following marks more than 53 , 87 , 89 , 80 and 78 out of 100 in different subjects .",contradiction,980
"Dacid obtained 72 , 45 , 72 , 77 and 75 marks ( out of 100 ) in English , Mathematics , Physics , Chemistry and Biology","Dacid obtained more than 42 , 45 , 72 , 77 and 75 marks ( out of 100 ) in English , Mathematics , Physics , Chemistry and Biology",entailment,981
"Dacid obtained more than 42 , 45 , 72 , 77 and 75 marks ( out of 100 ) in English , Mathematics , Physics , Chemistry and Biology","Dacid obtained 72 , 45 , 72 , 77 and 75 marks ( out of 100 ) in English , Mathematics , Physics , Chemistry and Biology",neutral,982
"Dacid obtained 72 , 45 , 72 , 77 and 75 marks ( out of 100 ) in English , Mathematics , Physics , Chemistry and Biology","Dacid obtained 62 , 45 , 72 , 77 and 75 marks ( out of 100 ) in English , Mathematics , Physics , Chemistry and Biology",contradiction,983
Angela has 12 pairs of matched socks,Angela has less than 72 pairs of matched socks,entailment,984
Angela has less than 72 pairs of matched socks,Angela has 12 pairs of matched socks,neutral,985
Angela has 12 pairs of matched socks,Angela has 42 pairs of matched socks,contradiction,986
"There are 300 seniors at Morse High School , and 50 % of them have cars","There are more than 100 seniors at Morse High School , and 50 % of them have cars",entailment,987
"There are more than 100 seniors at Morse High School , and 50 % of them have cars","There are 300 seniors at Morse High School , and 50 % of them have cars",neutral,988
"There are 300 seniors at Morse High School , and 50 % of them have cars","There are more than 300 seniors at Morse High School , and 50 % of them have cars",contradiction,989
"If 15 % of all the students at Morse have cars , how many students are in the three lower grades ?","If less than 35 % of all the students at Morse have cars , how many students are in the three lower grades ?",entailment,990
"If less than 35 % of all the students at Morse have cars , how many students are in the three lower grades ?","If 15 % of all the students at Morse have cars , how many students are in the three lower grades ?",neutral,991
"If 15 % of all the students at Morse have cars , how many students are in the three lower grades ?","If more than 15 % of all the students at Morse have cars , how many students are in the three lower grades ?",contradiction,992
"Shankar got 66 , 83 , 77 , 68 , 86 marks ( out of 100 ) in English , Maths , physics , Biology and Chemistry","Shankar got more than 26 , 83 , 77 , 68 , 86 marks ( out of 100 ) in English , Maths , physics , Biology and Chemistry",entailment,993
"Shankar got more than 26 , 83 , 77 , 68 , 86 marks ( out of 100 ) in English , Maths , physics , Biology and Chemistry","Shankar got 66 , 83 , 77 , 68 , 86 marks ( out of 100 ) in English , Maths , physics , Biology and Chemistry",neutral,994
"Shankar got 66 , 83 , 77 , 68 , 86 marks ( out of 100 ) in English , Maths , physics , Biology and Chemistry","Shankar got less than 66 , 83 , 77 , 68 , 86 marks ( out of 100 ) in English , Maths , physics , Biology and Chemistry",contradiction,995
Nick ' s average ( arithmetic mean ) test score on 4 tests is 78,Nick ' s average ( arithmetic mean ) test score on less than 7 tests is 78,entailment,996
Nick ' s average ( arithmetic mean ) test score on less than 7 tests is 78,Nick ' s average ( arithmetic mean ) test score on 4 tests is 78,neutral,997
Nick ' s average ( arithmetic mean ) test score on 4 tests is 78,Nick ' s average ( arithmetic mean ) test score on 3 tests is 78,contradiction,998
How many hours does it take Little Texas Drilling Company to produce 205 barrels of oil ?,How many hours does it take Little Texas Drilling Company to produce less than 405 barrels of oil ?,entailment,999
