sample_index,premise,hypothesis,golden_label,reference_label,completion
15,"Joan picked 37.0 oranges, and Sara picked 10.0 oranges and Alyssa picked 30.0 pears.",48.0 oranges were picked in total.,contradiction,contradiction,"joan_oranges_premise = 37.0
sara_oranges_premise = 10.0
total_oranges_hypothesis = 48.0

# the hypothesis refers to the total number of oranges picked, which are also mentioned in the premise
# compute the total number of oranges in the premise
total_oranges_premise = joan_oranges_premise + sara_oranges_premise
if total_oranges_hypothesis != total_oranges_premise:
    # check if the total number of oranges in the hypothesis contradicts the total number of oranges from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
629,"I have 4.0 pencil boxes, and I fill each box with 648.0 pencils.",I will have 2595.0 pencils.,contradiction,contradiction,"pencil_boxes_premise = 4.0
pencils_per_box_premise = 648.0
total_pencils_hypothesis = 2595.0

# the hypothesis refers to the total number of pencils, which is derived from the premise
# compute the total number of pencils in the premise
total_pencils_premise = pencil_boxes_premise * pencils_per_box_premise
if total_pencils_hypothesis != total_pencils_premise:
    # check if the total number of pencils in the hypothesis contradicts the total number of pencils from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
70,A restaurant made 9.0 hamburgers and 4.0 hot dogs to serve during lunch and only 3.0 hamburgers were actually served.,6.0 hamburgers were left over.,entailment,entailment,"made_hamburgers_premise = 9.0
served_hamburgers_premise = 3.0
leftover_hamburgers_hypothesis = 6.0

# the hypothesis refers to the number of leftover hamburgers, which can be calculated from the premise
# compute the number of leftover hamburgers in the premise
leftover_hamburgers_premise = made_hamburgers_premise - served_hamburgers_premise
if leftover_hamburgers_hypothesis != leftover_hamburgers_premise:
    # check if the number of leftover hamburgers in the hypothesis contradicts the number of leftover hamburgers from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
21,Fred had 7.0 dimes in his bank and his sister borrowed 3.0 of his dimes.,Fred has 6.0 dimes now.,contradiction,contradiction,"initial_dimes_premise = 7.0
borrowed_dimes_premise = 3.0
final_dimes_hypothesis = 6.0

# the hypothesis refers to the number of dimes Fred has now, which is also mentioned in the premise
# compute the final number of dimes in the premise
final_dimes_premise = initial_dimes_premise - borrowed_dimes_premise
if final_dimes_hypothesis != final_dimes_premise:
    # check if the number of dimes in the hypothesis contradicts the number of dimes from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
31,Sally had 760.0 quarters in her bank and she spent 418.0 of her quarters.,She has 341.0 quarters now.,contradiction,contradiction,"quarters_initial_premise = 760.0
quarters_spent_premise = 418.0
quarters_current_hypothesis = 341.0

# the hypothesis refers to the current number of quarters, which can be calculated from the premise
# compute the current number of quarters in the premise
quarters_current_premise = quarters_initial_premise - quarters_spent_premise
if quarters_current_hypothesis != quarters_current_premise:
    # check if the current number of quarters in the hypothesis contradicts the current number of quarters from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
283,"Faye had 34.0 coloring books, and she gave away 3.0 of them but then bought 48.0 more.",She would have 78.0 coloring books total.,contradiction,contradiction,"initial_books_premise = 34.0
given_away_books_premise = 3.0
bought_books_premise = 48.0
total_books_hypothesis = 78.0

# the hypothesis refers to the total number of books, which are also mentioned in the premise
# compute the total number of books in the premise
total_books_premise = initial_books_premise - given_away_books_premise + bought_books_premise
if total_books_hypothesis != total_books_premise:
    # check if the total number of books in the hypothesis contradicts the total number of books from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
112,"Joshua has 40.0 Skittles and 6.0 eggs, and he shares the Skittles among 5.0 friends.",Each friend got 8.0 Skittles.,entailment,entailment,"skittles_premise = 40.0
friends_premise = 5.0
skittles_per_friend_hypothesis = 8.0

# the hypothesis refers to the number of Skittles each friend got, which can be computed from the premise
# compute the number of Skittles each friend got in the premise
skittles_per_friend_premise = skittles_premise / friends_premise
if skittles_per_friend_hypothesis != skittles_per_friend_premise:
    # check if the number of Skittles per friend in the hypothesis contradicts the number of Skittles per friend from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
143,"I read 21.0 pages of my English book yesterday and today, I read 17.0 pages.",The total number of pages I read is 34.0.,contradiction,contradiction,"pages_read_yesterday_premise = 21.0
pages_read_today_premise = 17.0
total_pages_read_hypothesis = 34.0

# the hypothesis refers to the total number of pages read, which can be computed from the premise
# compute the total number of pages read based on the premise
total_pages_read_premise = pages_read_yesterday_premise + pages_read_today_premise
if total_pages_read_hypothesis != total_pages_read_premise:
    # check if the total pages read in the hypothesis contradicts the total pages read from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
221,Mr. Guzman bought 48.0 doughnuts packed equally into 4.0 boxes.,15.0 doughnuts were in each box.,contradiction,contradiction,"doughnuts_premise = 48.0
boxes_premise = 4.0
doughnuts_per_box_hypothesis = 15.0

# the hypothesis refers to the number of doughnuts per box, which can be calculated from the premise
# calculate the number of doughnuts per box in the premise
doughnuts_per_box_premise = doughnuts_premise / boxes_premise
if doughnuts_per_box_hypothesis != doughnuts_per_box_premise:
    # check if the number of doughnuts per box in the hypothesis contradicts the number of doughnuts per box from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
330,The farmers reported that they harvest 45.0 sacks of apples from each of the 8.0 sections of the orchard daily.,360.0 sacks are harvested every day.,entailment,entailment,"sacks_per_section_premise = 45.0
sections_premise = 8.0
total_sacks_hypothesis = 360.0

# the hypothesis refers to the total number of sacks harvested every day, which is also inferred in the premise
# compute the total number of sacks in the premise
total_sacks_premise = sacks_per_section_premise * sections_premise
if total_sacks_hypothesis != total_sacks_premise:
    # check if the total number of sacks in the hypothesis contradicts the total number of sacks from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
