sample_index,label,error_message,golden_label
2628,entailment,,entailment
2768,contradiction,,contradiction
3404,contradiction,,contradiction
2898,entailment,,entailment
2989,neutral,,neutral
3430,neutral,,neutral
3461,entailment,,contradiction
3492,entailment,,entailment
3441,entailment,,entailment
3410,neutral,,contradiction
3486,entailment,,entailment
2608,entailment,,neutral
2599,neutral,,neutral
3424,entailment,,neutral
2748,entailment,,entailment
2659,entailment,,neutral
3475,entailment,,neutral
2719,entailment,,neutral
3148,entailment,,neutral
3008,contradiction,,contradiction
3399,entailment,,entailment
3119,contradiction,,contradiction
3288,entailment,,entailment
3059,contradiction,,contradiction
3049,neutral,,neutral
3298,entailment,,neutral
3109,neutral,,neutral
3389,neutral,,contradiction
3018,entailment,,entailment
3158,contradiction,,contradiction
3465,entailment,,entailment
2709,entailment,,entailment
2649,neutral,,entailment
3434,neutral,,contradiction
2758,entailment,,neutral
2589,entailment,,entailment
2618,contradiction,,contradiction
3496,entailment,,neutral
3400,entailment,,neutral
3451,entailment,,neutral
3423,contradiction,,entailment
3472,entailment,,neutral
3481,entailment,,neutral
3446,contradiction,,contradiction
2829,entailment,,entailment
2969,neutral,,contradiction
2878,entailment,,neutral
3417,entailment,,entailment
2938,entailment,,neutral
2788,neutral,,neutral
2559,entailment,,entailment
2699,contradiction,,contradiction
2508,neutral,,entailment
3359,contradiction,,contradiction
3188,contradiction,,contradiction
3219,entailment,,entailment
3099,entailment,,entailment
3308,contradiction,,contradiction
3248,entailment,,contradiction
3258,entailment,,entailment
3318,neutral,,entailment
3089,contradiction,,contradiction
3209,contradiction,,contradiction
3198,neutral,,entailment
3349,neutral,,neutral
2518,neutral,,neutral
2689,entailment,,neutral
2549,entailment,,contradiction
2798,contradiction,,contradiction
2928,entailment,,entailment
3407,contradiction,,contradiction
2868,contradiction,,entailment
2979,entailment,,entailment
2839,entailment,,neutral
3456,entailment,,entailment
3491,entailment,,contradiction
3462,entailment,,entailment
3433,entailment,,neutral
3413,neutral,,contradiction
3442,neutral,,neutral
2959,neutral,,neutral
3476,contradiction,,contradiction
2819,entailment,,contradiction
2908,entailment,,neutral
2848,neutral,,neutral
3427,neutral,,neutral
2569,neutral,,neutral
2538,entailment,,entailment
3485,neutral,,contradiction
3229,neutral,,neutral
3369,entailment,,entailment
3278,neutral,,contradiction
3338,neutral,,contradiction
3328,neutral,,neutral
3268,entailment,,neutral
3379,neutral,,neutral
3239,contradiction,,contradiction
3495,entailment,,entailment
2528,contradiction,,contradiction
2579,contradiction,,contradiction
3437,contradiction,,contradiction
2858,contradiction,,contradiction
2918,contradiction,,contradiction
2809,neutral,,neutral
3466,neutral,,neutral
2949,entailment,,entailment
3452,entailment,,contradiction
3403,contradiction,,neutral
3412,entailment,,neutral
3443,neutral,,contradiction
2958,entailment,,entailment
2818,neutral,,neutral
3477,neutral,,entailment
2909,neutral,,contradiction
3426,entailment,,entailment
2849,contradiction,,contradiction
2568,entailment,,entailment
2539,entailment,,neutral
3484,entailment,,neutral
3228,entailment,,entailment
3368,contradiction,,contradiction
3279,contradiction,,entailment
3339,entailment,,entailment
3329,contradiction,,contradiction
3269,contradiction,,contradiction
3378,entailment,,entailment
3238,neutral,,neutral
3494,neutral,,contradiction
2529,neutral,,entailment
2578,neutral,,neutral
2859,entailment,,entailment
3436,neutral,,neutral
2919,contradiction,,entailment
3467,neutral,,contradiction
2808,entailment,,entailment
2948,neutral,,contradiction
3453,contradiction,,entailment
3402,entailment,,entailment
3422,contradiction,,contradiction
3473,contradiction,,contradiction
3480,entailment,,entailment
2828,contradiction,,contradiction
3447,entailment,,entailment
2968,entailment,,neutral
3416,entailment,,contradiction
2879,entailment,,contradiction
2939,contradiction,,contradiction
2789,contradiction,,contradiction
2558,neutral,,contradiction
2509,entailment,,neutral
2698,neutral,,neutral
3358,neutral,,neutral
3218,contradiction,,contradiction
3189,neutral,,entailment
3309,entailment,,entailment
3098,contradiction,,contradiction
3249,neutral,,entailment
3259,neutral,,neutral
3088,entailment,,neutral
3319,neutral,,neutral
3199,neutral,,neutral
3208,entailment,,neutral
3348,entailment,,entailment
2688,entailment,,entailment
2519,contradiction,,contradiction
2548,neutral,,neutral
2799,entailment,,entailment
2929,entailment,,neutral
2869,entailment,,neutral
3406,entailment,,neutral
2978,contradiction,,contradiction
3457,neutral,,neutral
2838,entailment,,entailment
3490,entailment,,neutral
3463,neutral,,neutral
3432,entailment,,entailment
3353,neutral,,contradiction
3213,entailment,,entailment
3182,contradiction,,contradiction
3302,contradiction,,contradiction
3093,entailment,,entailment
3242,contradiction,,contradiction
3060,entailment,,entailment
3120,contradiction,,entailment
3031,entailment,,neutral
3171,entailment,,entailment
3276,entailment,,entailment
3336,neutral,,entailment
3227,contradiction,,contradiction
3367,entailment,,neutral
3145,neutral,,neutral
3394,neutral,,neutral
3005,neutral,,contradiction
3285,entailment,,entailment
3114,entailment,,entailment
3054,entailment,,entailment
2536,neutral,,neutral
2567,neutral,,contradiction
2906,neutral,,contradiction
2594,contradiction,,contradiction
2605,neutral,,neutral
2745,entailment,,entailment
3429,neutral,,entailment
2846,contradiction,,contradiction
2957,contradiction,,contradiction
2654,entailment,,contradiction
2714,contradiction,,contradiction
2817,neutral,,entailment
3478,entailment,,neutral
2881,entailment,,neutral
2782,entailment,,neutral
2553,entailment,,entailment
2502,entailment,,entailment
2693,neutral,,contradiction
2990,entailment,,contradiction
2720,entailment,,contradiction
2823,entailment,,entailment
2963,contradiction,,contradiction
2660,contradiction,,contradiction
2771,neutral,,contradiction
2872,neutral,,neutral
2932,neutral,,neutral
2631,entailment,,entailment
2922,entailment,,entailment
2621,contradiction,,contradiction
2761,entailment,,neutral
2862,entailment,,entailment
2973,entailment,,entailment
2670,entailment,,entailment
2730,entailment,,entailment
2833,neutral,,neutral
2683,entailment,,neutral
2512,neutral,,neutral
2980,entailment,,neutral
2543,contradiction,,contradiction
2891,entailment,,contradiction
2792,contradiction,,contradiction
2704,entailment,,neutral
3468,entailment,,entailment
2807,contradiction,,contradiction
2947,neutral,,neutral
2644,neutral,,neutral
2755,entailment,,neutral
2856,contradiction,,entailment
3439,neutral,,neutral
2916,neutral,,entailment
2615,neutral,,contradiction
2584,entailment,,neutral
2577,entailment,,entailment
2526,entailment,,entailment
3044,entailment,,contradiction
3104,neutral,,contradiction
3295,entailment,,neutral
3015,entailment,,entailment
3384,neutral,,entailment
3155,contradiction,,contradiction
3377,entailment,,contradiction
3237,entailment,,entailment
3326,contradiction,,contradiction
3266,entailment,,contradiction
3161,contradiction,,contradiction
3021,entailment,,entailment
3130,neutral,,neutral
3070,neutral,,neutral
3252,entailment,,entailment
3083,entailment,,contradiction
3312,entailment,,entailment
3192,entailment,,entailment
3203,contradiction,,contradiction
3343,neutral,,neutral
3223,entailment,,neutral
3363,entailment,,entailment
3272,entailment,,contradiction
3332,neutral,,contradiction
3110,neutral,,contradiction
3281,contradiction,,contradiction
3050,contradiction,,contradiction
3141,neutral,,entailment
3001,neutral,,neutral
3390,entailment,,entailment
3097,contradiction,,neutral
3306,entailment,,entailment
3246,entailment,,entailment
3357,neutral,,entailment
3186,entailment,,entailment
3217,neutral,,neutral
3035,entailment,,contradiction
3175,neutral,,neutral
3064,neutral,,neutral
3124,neutral,,neutral
2994,entailment,,entailment
2697,entailment,,entailment
2506,neutral,,neutral
2786,entailment,,contradiction
2885,contradiction,,contradiction
2557,entailment,,neutral
3419,neutral,,contradiction
2876,contradiction,,contradiction
2775,entailment,,entailment
2635,entailment,,neutral
2936,entailment,,contradiction
2827,entailment,,neutral
3448,neutral,,neutral
2724,entailment,,entailment
2664,entailment,,entailment
2967,entailment,,entailment
2563,neutral,,neutral
2532,entailment,,entailment
2650,entailment,,neutral
2953,entailment,,neutral
2813,contradiction,,contradiction
2710,neutral,,neutral
2601,entailment,,entailment
2590,neutral,,neutral
2902,neutral,,neutral
2842,entailment,,neutral
2741,entailment,,contradiction
2852,contradiction,,contradiction
2751,entailment,,entailment
2580,entailment,,entailment
2611,neutral,,neutral
2912,contradiction,,contradiction
2803,entailment,,neutral
2700,entailment,,entailment
2640,neutral,,entailment
2943,entailment,,entailment
2522,contradiction,,contradiction
2573,contradiction,,contradiction
2674,neutral,,neutral
2977,entailment,,neutral
3458,contradiction,,contradiction
2837,contradiction,,contradiction
2734,neutral,,neutral
2625,entailment,,entailment
2926,neutral,,neutral
2866,entailment,,neutral
3409,entailment,,neutral
2765,contradiction,,contradiction
2547,entailment,,entailment
2796,entailment,,entailment
2895,entailment,,entailment
2984,contradiction,,contradiction
2516,neutral,,contradiction
2687,neutral,,contradiction
3134,entailment,,contradiction
3074,neutral,,contradiction
3165,entailment,,entailment
3025,entailment,,neutral
3207,entailment,,entailment
3196,entailment,,neutral
3347,neutral,,contradiction
3316,neutral,,neutral
3087,entailment,,entailment
3380,entailment,,contradiction
3011,contradiction,,contradiction
3151,entailment,,neutral
3040,contradiction,,neutral
3291,entailment,,entailment
3100,entailment,,neutral
3322,neutral,,neutral
3262,entailment,,neutral
3373,entailment,,neutral
3233,contradiction,,contradiction
3222,entailment,,entailment
3362,contradiction,,contradiction
3273,entailment,,entailment
3333,contradiction,,entailment
3280,contradiction,,neutral
3111,entailment,,entailment
3051,entailment,,entailment
3140,contradiction,,contradiction
3391,entailment,,neutral
3000,entailment,,entailment
3307,entailment,,neutral
3096,entailment,,entailment
3247,neutral,,neutral
3356,contradiction,,contradiction
3216,entailment,,entailment
3187,neutral,,neutral
3034,neutral,,neutral
3174,entailment,,entailment
3065,contradiction,,contradiction
3125,contradiction,,contradiction
2507,contradiction,,contradiction
2696,contradiction,,contradiction
2995,entailment,,neutral
2884,neutral,,neutral
2787,entailment,,entailment
2556,entailment,,entailment
2774,contradiction,,contradiction
2877,neutral,,entailment
3418,neutral,,neutral
2937,entailment,,entailment
2634,entailment,,entailment
2725,entailment,,neutral
3449,neutral,,contradiction
2826,entailment,,entailment
2966,contradiction,,contradiction
2665,entailment,,neutral
2562,entailment,,entailment
2533,neutral,,neutral
2952,entailment,,entailment
2651,contradiction,,contradiction
2711,contradiction,,contradiction
2812,entailment,,neutral
2903,contradiction,,contradiction
2591,entailment,,contradiction
2600,contradiction,,contradiction
2740,neutral,,neutral
2843,neutral,,contradiction
2750,contradiction,,contradiction
2853,entailment,,entailment
2913,entailment,,entailment
2610,entailment,,entailment
2581,neutral,,neutral
2701,neutral,,neutral
2802,neutral,,entailment
2942,entailment,,contradiction
2641,entailment,,neutral
2523,entailment,,entailment
2572,entailment,,neutral
2976,entailment,,entailment
2675,contradiction,,contradiction
2735,entailment,,contradiction
2836,neutral,,neutral
3459,neutral,,entailment
2927,contradiction,,contradiction
2624,contradiction,,contradiction
2764,contradiction,,neutral
3408,entailment,,entailment
2867,contradiction,,contradiction
2546,contradiction,,contradiction
2894,entailment,,contradiction
2797,neutral,,neutral
2686,neutral,,neutral
2517,entailment,,entailment
2985,entailment,,entailment
3135,neutral,,entailment
3075,neutral,,entailment
3164,contradiction,,contradiction
3024,entailment,,entailment
3197,neutral,,contradiction
3206,contradiction,,contradiction
3346,neutral,,neutral
3257,contradiction,,contradiction
3086,entailment,,contradiction
3317,neutral,,contradiction
3010,entailment,,neutral
3381,entailment,,entailment
3150,entailment,,entailment
3041,contradiction,,contradiction
3101,entailment,,contradiction
3290,contradiction,,contradiction
3323,contradiction,,contradiction
3263,contradiction,,contradiction
3372,entailment,,entailment
3232,neutral,,neutral
3352,contradiction,,neutral
3183,entailment,,entailment
3212,contradiction,,contradiction
3092,entailment,,contradiction
3303,entailment,,entailment
3243,entailment,,entailment
3061,neutral,,neutral
3121,entailment,,neutral
3030,entailment,,entailment
3170,neutral,,contradiction
3277,neutral,,neutral
3337,entailment,,neutral
3226,entailment,,neutral
3366,contradiction,,entailment
3144,neutral,,entailment
3004,entailment,,neutral
3395,contradiction,,contradiction
3115,entailment,,neutral
3284,contradiction,,contradiction
3055,contradiction,,neutral
2537,contradiction,,contradiction
2566,neutral,,neutral
2604,entailment,,entailment
2595,entailment,,entailment
2907,entailment,,entailment
2847,entailment,,entailment
3428,contradiction,,contradiction
2744,contradiction,,contradiction
2655,entailment,,entailment
2956,neutral,,neutral
3479,neutral,,contradiction
2816,contradiction,,contradiction
2715,contradiction,,entailment
2783,contradiction,,contradiction
2880,contradiction,,entailment
2552,contradiction,,contradiction
2991,entailment,,entailment
2692,entailment,,neutral
2503,neutral,,neutral
2822,neutral,,contradiction
2721,entailment,,entailment
2661,entailment,,entailment
2962,entailment,,neutral
2873,entailment,,contradiction
2770,entailment,,neutral
2630,entailment,,contradiction
2933,contradiction,,contradiction
2620,entailment,,neutral
2923,entailment,,neutral
2863,neutral,,neutral
2760,neutral,,entailment
2671,entailment,,neutral
2972,entailment,,contradiction
